attemptdate,attemptresult,userid,type,maxsessionuid
2020-03-29 07:30:10,TIMEOUT,HBA1784,LIMITED,901641
2020-03-29 07:33:03,TIMEOUT,HBA2345,AUTHORIZED,902142
2020-03-29 07:33:37,LOGIN,HBA2092,LIMITED,901839
2020-03-29 07:34:50,LOGIN,HBA2330,LIMITED,901451
2020-03-29 07:36:10,LOGOUT,HBA1629,EXPRESS,901943
2020-03-29 07:37:46,TIMEOUT,HBA1853,LIMITED,901835
2020-03-29 07:37:57,LOGIN,HBA1757,AUTHORIZED,902054
2020-03-29 07:38:03,LOGIN,HBA1709,LIMITED,902055
2020-03-29 07:38:55,SYSLOGOUT,HBA1616,LIMITED,901829
2020-03-29 07:40:35,TIMEOUT,HBA2259,LIMITED,901644
2020-03-29 07:42:11,LOGIN,HBA2018,AUTHORIZED,901545
2020-03-29 07:43:27,TIMEOUT,HBA1709,LIMITED,902055
2020-03-29 07:43:31,LOGIN,HBA1914,AUTHORIZED,901452
2020-03-29 07:43:39,LOGIN,HBA1646,LIMITED,901944
2020-03-29 07:44:03,LOGIN,HBA1784,LIMITED,901645
2020-03-29 07:45:20,TIMEOUT,HBA1856,EXPRESS,901754
2020-03-29 07:46:03,TIMEOUT,HBA2092,LIMITED,901643
2020-03-29 07:46:36,LOGIN,HBA1709,LIMITED,901840
2020-03-29 07:47:49,LOGIN,HBA2313,LIMITED,902144
2020-03-29 07:49:51,TIMEOUT,HBA1709,LIMITED,901840
2020-03-29 07:50:18,TIMEOUT,HBA2023,AUTHORIZED,902053
2020-03-29 07:50:26,LOGIN,HBA1856,EXPRESS,901756
2020-03-29 07:50:35,LOGIN,HBA2023,AUTHORIZED,902056
2020-03-29 07:51:11,TIMEOUT,HBA2050,LIMITED,901543
2020-03-29 07:52:15,LOGIN,HBA1684,LIMITED,901546
2020-03-29 07:52:34,TIMEOUT,HBA1629,EXPRESS,0
2020-03-29 07:53:16,LOGIN,HBA2302,LIMITED,901757
2020-03-29 07:53:31,LOGOUT,HBA1760,AUTHORIZED,901450
2020-03-29 07:53:33,LOGIN,HBA1932,AUTHORIZED,901945
2020-03-29 07:54:07,LOGIN,HBA1811,LIMITED,902145
2020-03-29 07:54:24,LOGIN,HBA1745,LIMITED,901646
2020-03-29 07:55:11,LOGIN,HBA2023,AUTHORIZED,901758
2020-03-29 07:55:45,LOGIN,HBA2346,LIMITED,901547
2020-03-29 07:56:23,LOGIN,HBA1651,AUTHORIZED,901548
2020-03-29 07:56:32,LOGOUT,HBA2018,AUTHORIZED,901545
2020-03-29 07:57:39,TIMEOUT,HBA1684,LIMITED,901546
2020-03-29 07:58:58,LOGIN,HBA1853,LIMITED,901841
2020-03-29 08:00:29,TIMEOUT,HBA1629,EXPRESS,0
2020-03-29 08:01:38,SYSLOGOUT,HBA1888,AUTHORIZED,902046
2020-03-29 08:04:51,LOGIN,HBA1990,AUTHORIZED,901946
2020-03-29 08:04:51,TIMEOUT,HBA2330,LIMITED,901451
2020-03-29 08:07:21,LOGIN,HBA1903,LIMITED,901453
2020-03-29 08:07:34,LOGIN,HBA2351,AUTHORIZED,901947
2020-03-29 08:09:00,LOGIN,HBA2346,LIMITED,901842
2020-03-29 08:09:09,LOGIN,HBA2351,AUTHORIZED,901549
2020-03-29 08:10:16,LOGIN,HBA2077,LIMITED,901759
2020-03-29 08:10:45,LOGOUT,HBA2351,AUTHORIZED,901947
2020-03-29 08:12:57,LOGOUT,HBA2346,LIMITED,901842
2020-03-29 08:13:04,LOGIN,HBA1916,EXPRESS,901843
2020-03-29 08:16:42,TIMEOUT,HBA1646,LIMITED,901944
2020-03-29 08:17:17,LOGIN,HBA2330,LIMITED,901454
2020-03-29 08:18:03,LOGIN,HBA2350,LIMITED,901647
2020-03-29 08:18:56,SYSLOGOUT,HBA2204,LIMITED,901449
2020-03-29 08:19:19,LOGOUT,HBA2350,LIMITED,901647
2020-03-29 08:19:33,TIMEOUT,HBA1757,AUTHORIZED,902054
2020-03-29 08:20:37,TIMEOUT,HBA2023,AUTHORIZED,902056
2020-03-29 08:21:31,TIMEOUT,HBA2092,LIMITED,901839
2020-03-29 08:21:47,LOGIN,HBA2238,LIMITED,901455
2020-03-29 08:21:48,LOGIN,HBA2238,LIMITED,901456
2020-03-29 08:22:14,LOGOUT,HBA1811,LIMITED,0
2020-03-29 08:22:19,LOGIN,HBA2050,LIMITED,901550
2020-03-29 08:22:35,LOGIN,HBA2351,AUTHORIZED,901948
2020-03-29 08:22:41,LOGOUT,HBA1811,LIMITED,0
2020-03-29 08:23:12,LOGOUT,HBA1811,LIMITED,0
2020-03-29 08:23:32,LOGOUT,HBA1811,LIMITED,0
2020-03-29 08:24:03,LOGOUT,HBA1811,LIMITED,0
2020-03-29 08:24:25,LOGOUT,HBA1811,LIMITED,0
2020-03-29 08:25:04,LOGOUT,HBA1811,LIMITED,0
2020-03-29 08:25:12,TIMEOUT,HBA2023,AUTHORIZED,901758
2020-03-29 08:27:10,TIMEOUT,HBA1932,AUTHORIZED,901945
2020-03-29 08:27:26,LOGOUT,HBA2351,AUTHORIZED,901948
2020-03-29 08:27:38,TIMEOUT,HBA1914,AUTHORIZED,901452
2020-03-29 08:28:20,TIMEOUT,HBA2153,LIMITED,901544
2020-03-29 08:28:56,LOGIN,HBA2083,EXPRESS,901648
2020-03-29 08:29:07,LOGOUT,HBA2351,AUTHORIZED,901549
2020-03-29 08:29:58,TIMEOUT,HBA2313,LIMITED,902144
2020-03-29 08:30:29,TIMEOUT,HBA1853,LIMITED,901841
2020-03-29 08:32:00,TIMEOUT,HBA2210,AUTHORIZED,901837
2020-03-29 08:32:12,LOGIN,HBA1990,AUTHORIZED,901949
2020-03-29 08:32:13,LOGIN,HBA1990,AUTHORIZED,901844
2020-03-29 08:32:49,TIMEOUT,HBA2083,EXPRESS,901648
2020-03-29 08:33:17,LOGIN,HBA2018,AUTHORIZED,901551
2020-03-29 08:35:10,LOGIN,HBA1603,LIMITED,901950
2020-03-29 08:35:14,TIMEOUT,HBA1856,EXPRESS,901756
2020-03-29 08:35:45,LOGOUT,HBA1990,AUTHORIZED,901844
2020-03-29 08:36:16,LOGOUT,HBA2018,AUTHORIZED,901551
2020-03-29 08:36:25,LOGOUT,HBA1990,AUTHORIZED,901949
2020-03-29 08:36:59,TIMEOUT,HBA1651,AUTHORIZED,901548
2020-03-29 08:37:26,TIMEOUT,HBA1903,LIMITED,901453
2020-03-29 08:37:35,LOGIN,HBA2292,AUTHORIZED,901552
2020-03-29 08:39:17,LOGOUT,HBA1603,LIMITED,901950
2020-03-29 08:40:16,LOGIN,HBA1603,LIMITED,901951
2020-03-29 08:41:47,TIMEOUT,HBA2238,LIMITED,901455
2020-03-29 08:42:14,LOGIN,HBA2269,LIMITED,901457
2020-03-29 08:42:59,LOGIN,HBA2237,LIMITED,901649
2020-03-29 08:43:26,SYSLOGOUT,HBA2156,LIMITED,901540
2020-03-29 08:44:08,LOGIN,HBA1935,LIMITED,901845
2020-03-29 08:44:25,TIMEOUT,HBA1916,EXPRESS,901843
2020-03-29 08:45:05,TIMEOUT,HBA2302,LIMITED,901757
2020-03-29 08:47:39,TIMEOUT,HBA2077,LIMITED,901759
2020-03-29 08:47:45,LOGOUT,HBA1935,LIMITED,901845
2020-03-29 08:49:56,SYSLOGOUT,HBA1973,AUTHORIZED,901833
2020-03-29 08:50:14,LOGOUT,HBA1603,LIMITED,901951
2020-03-29 08:50:52,LOGIN,HBA2006,LIMITED,902146
2020-03-29 08:52:30,TIMEOUT,HBA2238,LIMITED,901456
2020-03-29 08:53:55,LOGIN,HBA2092,LIMITED,901846
2020-03-29 08:54:11,LOGIN,HBA2134,LIMITED,901760
2020-03-29 08:54:28,LOGIN,HBA2023,AUTHORIZED,902057
2020-03-29 08:54:44,LOGOUT,HBA2006,LIMITED,902146
2020-03-29 08:55:35,TIMEOUT,HBA2092,LIMITED,901846
2020-03-29 08:56:58,TIMEOUT,HBA1811,LIMITED,0
2020-03-29 08:58:49,LOGIN,HBA2313,LIMITED,902147
2020-03-29 08:59:55,LOGIN,HBA1890,LIMITED,901458
2020-03-29 09:00:42,LOGIN,HBA1984,LIMITED,902058
2020-03-29 09:01:27,SYSLOGOUT,HBA2050,LIMITED,901543
2020-03-29 09:01:37,TIMEOUT,HBA1784,LIMITED,901645
2020-03-29 09:01:57,SYSLOGOUT,HBA1603,LIMITED,901448
2020-03-29 09:03:14,TIMEOUT,HBA1811,LIMITED,902145
2020-03-29 09:06:38,TIMEOUT,HBA1990,AUTHORIZED,901946
2020-03-29 09:07:05,LOGIN,HBA1973,AUTHORIZED,901847
2020-03-29 09:07:05,LOGIN,HBA1973,AUTHORIZED,901848
2020-03-29 09:07:47,SYSLOGOUT,HBA2092,LIMITED,901643
2020-03-29 09:08:25,TIMEOUT,HBA1745,LIMITED,901646
2020-03-29 09:11:15,TIMEOUT,HBA2346,LIMITED,901547
2020-03-29 09:11:53,TIMEOUT,HBA2330,LIMITED,901454
2020-03-29 09:12:22,LOGIN,HBA2121,AUTHORIZED,901952
2020-03-29 09:13:04,LOGIN,HBA1758,AUTHORIZED,902059
2020-03-29 09:13:04,TIMEOUT,HBA2237,LIMITED,901649
2020-03-29 09:16:01,LOGIN,HBA2214,AUTHORIZED,901761
2020-03-29 09:16:01,LOGOUT,HBA2214,AUTHORIZED,901761
2020-03-29 09:16:03,LOGIN,HBA2214,AUTHORIZED,901762
2020-03-29 09:18:01,TIMEOUT,HBA2269,LIMITED,901457
2020-03-29 09:19:35,LOGIN,HBA1845,LIMITED,901953
2020-03-29 09:22:02,LOGIN,HBA2346,LIMITED,901553
2020-03-29 09:24:14,TIMEOUT,HBA2134,LIMITED,901760
2020-03-29 09:26:03,TIMEOUT,HBA2292,AUTHORIZED,901552
2020-03-29 09:27:24,LOGIN,HBA2292,AUTHORIZED,901554
2020-03-29 09:29:43,LOGIN,HBA1853,LIMITED,901849
2020-03-29 09:31:06,LOGIN,HBA1808,AUTHORIZED,901954
2020-03-29 09:31:15,TIMEOUT,HBA1936,LIMITED,901838
2020-03-29 09:31:27,LOGIN,HBA1698,LIMITED,901955
2020-03-29 09:32:21,LOGOUT,HBA1973,AUTHORIZED,901847
2020-03-29 09:32:42,LOGIN,HBA2012,LIMITED,901763
2020-03-29 09:32:56,LOGIN,HBA1973,AUTHORIZED,902148
2020-03-29 09:33:11,TIMEOUT,HBA1984,LIMITED,902058
2020-03-29 09:33:11,LOGIN,HBA1929,AUTHORIZED,902060
2020-03-29 09:33:52,LOGIN,HBA1808,AUTHORIZED,901650
2020-03-29 09:34:51,LOGIN,HBA1856,EXPRESS,901459
2020-03-29 09:35:26,LOGIN,HBA1919,AUTHORIZED,901555
2020-03-29 09:35:30,LOGIN,HBA2330,LIMITED,901460
2020-03-29 09:36:07,LOGIN,HBA1945,LIMITED,901956
2020-03-29 09:36:37,LOGIN,HBA1834,LIMITED,901651
2020-03-29 09:38:18,TIMEOUT,HBA1973,AUTHORIZED,901848
2020-03-29 09:38:54,LOGIN,HBA1856,EXPRESS,901764
2020-03-29 09:38:59,TIMEOUT,HBA1834,LIMITED,901651
2020-03-29 09:39:14,LOGIN,HBA1834,LIMITED,901652
2020-03-29 09:39:14,LOGOUT,HBA1834,LIMITED,901652
2020-03-29 09:39:17,LOGIN,HBA1834,LIMITED,901653
2020-03-29 09:42:03,TIMEOUT,HBA2330,LIMITED,901460
2020-03-29 09:43:03,LOGOUT,HBA1945,LIMITED,901956
2020-03-29 09:43:13,LOGIN,HBA1973,AUTHORIZED,901850
2020-03-29 09:43:14,TIMEOUT,HBA1834,LIMITED,901653
2020-03-29 09:44:27,TIMEOUT,HBA1617,LIMITED,902141
2020-03-29 09:50:04,TIMEOUT,HBA1698,LIMITED,901955
2020-03-29 09:50:41,LOGIN,HBA1742,AUTHORIZED,901654
2020-03-29 09:52:24,LOGIN,HBA1945,LIMITED,901957
2020-03-29 09:53:12,LOGIN,HBA1998,LIMITED,901958
2020-03-29 09:53:46,LOGIN,HBA1745,LIMITED,902149
2020-03-29 09:54:01,TIMEOUT,HBA2313,LIMITED,902147
2020-03-29 09:54:04,TIMEOUT,HBA1890,LIMITED,901458
2020-03-29 09:54:24,LOGIN,HBA2018,AUTHORIZED,901556
2020-03-29 09:56:47,LOGOUT,HBA1945,LIMITED,901957
2020-03-29 09:57:41,LOGIN,HBA1686,LIMITED,902150
2020-03-29 09:57:55,TIMEOUT,HBA1845,LIMITED,901953
2020-03-29 10:00:26,LOGIN,HBA1890,LIMITED,901461
2020-03-29 10:00:31,TIMEOUT,HBA1856,EXPRESS,901459
2020-03-29 10:02:41,TIMEOUT,HBA1853,LIMITED,901849
2020-03-29 10:02:44,LOGIN,HBA2259,LIMITED,901851
2020-03-29 10:02:46,TIMEOUT,HBA2012,LIMITED,901763
2020-03-29 10:02:53,LOGOUT,HBA2018,AUTHORIZED,901556
2020-03-29 10:02:58,TIMEOUT,HBA1973,AUTHORIZED,902148
2020-03-29 10:03:13,LOGIN,HBA1651,AUTHORIZED,902151
2020-03-29 10:03:20,TIMEOUT,HBA1742,AUTHORIZED,901654
2020-03-29 10:04:05,LOGIN,HBA2269,LIMITED,901462
2020-03-29 10:06:18,TIMEOUT,HBA1758,AUTHORIZED,902059
2020-03-29 10:06:37,LOGIN,HBA1784,LIMITED,901655
2020-03-29 10:08:02,TIMEOUT,HBA1919,AUTHORIZED,901555
2020-03-29 10:09:45,TIMEOUT,HBA1651,AUTHORIZED,902151
2020-03-29 10:09:45,LOGIN,HBA1617,LIMITED,902152
2020-03-29 10:10:21,LOGIN,HBA2351,AUTHORIZED,901557
2020-03-29 10:11:10,LOGIN,HBA2092,LIMITED,901852
2020-03-29 10:11:20,TIMEOUT,HBA1686,LIMITED,902150
2020-03-29 10:11:28,TIMEOUT,HBA2292,AUTHORIZED,901554
2020-03-29 10:11:29,SYSLOGOUT,HBA2077,LIMITED,901759
2020-03-29 10:11:45,LOGIN,HBA1990,AUTHORIZED,901959
2020-03-29 10:12:28,TIMEOUT,HBA1929,AUTHORIZED,902060
2020-03-29 10:12:28,LOGIN,HBA1845,LIMITED,901960
2020-03-29 10:12:51,LOGIN,HBA1742,AUTHORIZED,901656
2020-03-29 10:13:00,LOGIN,HBA1718,LIMITED,901463
2020-03-29 10:13:30,TIMEOUT,HBA2346,LIMITED,901553
2020-03-29 10:13:59,LOGIN,HBA2210,AUTHORIZED,901853
2020-03-29 10:13:59,LOGOUT,HBA2210,AUTHORIZED,901853
2020-03-29 10:14:27,LOGIN,HBA1709,LIMITED,902153
2020-03-29 10:15:10,LOGIN,HBA1746,LIMITED,901657
2020-03-29 10:16:21,LOGOUT,HBA1718,LIMITED,901463
2020-03-29 10:16:22,LOGIN,HBA1718,LIMITED,901464
2020-03-29 10:16:22,LOGOUT,HBA1718,LIMITED,901464
2020-03-29 10:16:24,LOGIN,HBA1718,LIMITED,901465
2020-03-29 10:16:36,LOGIN,HBA2156,LIMITED,901765
2020-03-29 10:18:21,LOGIN,HBA1945,LIMITED,901961
2020-03-29 10:18:52,TIMEOUT,HBA2214,AUTHORIZED,901762
2020-03-29 10:19:28,LOGIN,HBA1984,LIMITED,902061
2020-03-29 10:19:28,LOGOUT,HBA1984,LIMITED,902061
2020-03-29 10:19:29,LOGOUT,HBA1998,LIMITED,901958
2020-03-29 10:20:11,LOGIN,HBA1709,LIMITED,901766
2020-03-29 10:21:16,LOGIN,HBA1984,LIMITED,902062
2020-03-29 10:21:34,LOGIN,HBA2210,AUTHORIZED,901854
2020-03-29 10:21:49,LOGIN,HBA1709,LIMITED,901466
2020-03-29 10:21:58,SYSLOGOUT,HBA2238,LIMITED,901456
2020-03-29 10:22:20,LOGIN,HBA2350,LIMITED,901658
2020-03-29 10:22:27,TIMEOUT,HBA1709,LIMITED,902153
2020-03-29 10:23:29,LOGIN,HBA1633,EXPRESS,901558
2020-03-29 10:24:24,TIMEOUT,HBA1709,LIMITED,901766
2020-03-29 10:24:35,LOGIN,HBA2037,AUTHORIZED,902063
2020-03-29 10:25:28,LOGIN,HBA1932,AUTHORIZED,901962
2020-03-29 10:26:18,LOGIN,HBA2214,AUTHORIZED,901767
2020-03-29 10:26:32,LOGOUT,HBA1984,LIMITED,0
2020-03-29 10:27:34,LOGIN,HBA2346,LIMITED,901559
2020-03-29 10:28:18,LOGOUT,HBA1745,LIMITED,902149
2020-03-29 10:28:38,LOGIN,HBA1801,LIMITED,901768
2020-03-29 10:28:47,LOGOUT,HBA1984,LIMITED,0
2020-03-29 10:29:06,LOGIN,HBA1990,AUTHORIZED,901855
2020-03-29 10:29:06,LOGIN,HBA1990,AUTHORIZED,901856
2020-03-29 10:30:56,LOGIN,HBA1718,LIMITED,902064
2020-03-29 10:31:07,LOGIN,HBA1745,LIMITED,902154
2020-03-29 10:31:23,LOGOUT,HBA2214,AUTHORIZED,901767
2020-03-29 10:31:23,LOGIN,HBA2214,AUTHORIZED,901769
2020-03-29 10:31:24,LOGOUT,HBA2214,AUTHORIZED,901769
2020-03-29 10:31:28,LOGOUT,HBA2156,LIMITED,901765
2020-03-29 10:31:28,LOGIN,HBA2214,AUTHORIZED,901770
2020-03-29 10:31:47,LOGOUT,HBA1984,LIMITED,0
2020-03-29 10:32:00,TIMEOUT,HBA1808,AUTHORIZED,901650
2020-03-29 10:32:10,LOGOUT,HBA1990,AUTHORIZED,901855
2020-03-29 10:32:12,LOGOUT,HBA1984,LIMITED,0
2020-03-29 10:32:44,LOGOUT,HBA1984,LIMITED,0
2020-03-29 10:33:22,LOGOUT,HBA1990,AUTHORIZED,901856
2020-03-29 10:33:24,TIMEOUT,HBA1890,LIMITED,901461
2020-03-29 10:34:02,TIMEOUT,HBA1808,AUTHORIZED,901954
2020-03-29 10:34:54,LOGOUT,HBA1984,LIMITED,0
2020-03-29 10:36:11,TIMEOUT,HBA1856,EXPRESS,901764
2020-03-29 10:37:04,LOGOUT,HBA1984,LIMITED,0
2020-03-29 10:38:13,LOGIN,HBA1990,AUTHORIZED,901857
2020-03-29 10:38:13,LOGIN,HBA1990,AUTHORIZED,901858
2020-03-29 10:38:41,TIMEOUT,HBA1709,LIMITED,901466
2020-03-29 10:38:41,LOGIN,HBA1890,LIMITED,901467
2020-03-29 10:38:43,LOGIN,HBA2018,AUTHORIZED,901560
2020-03-29 10:39:25,TIMEOUT,HBA2050,LIMITED,901550
2020-03-29 10:39:31,TIMEOUT,HBA2214,AUTHORIZED,901770
2020-03-29 10:39:49,LOGIN,HBA1936,LIMITED,901859
2020-03-29 10:40:35,LOGOUT,HBA1984,LIMITED,0
2020-03-29 10:41:10,LOGOUT,HBA1984,LIMITED,0
2020-03-29 10:41:18,TIMEOUT,HBA2269,LIMITED,901462
2020-03-29 10:41:47,LOGOUT,HBA1990,AUTHORIZED,901858
2020-03-29 10:41:47,LOGOUT,HBA1990,AUTHORIZED,901857
2020-03-29 10:42:17,LOGIN,HBA1946,LIMITED,901860
2020-03-29 10:43:51,TIMEOUT,HBA1742,AUTHORIZED,901656
2020-03-29 10:45:18,LOGOUT,HBA1984,LIMITED,0
2020-03-29 10:46:41,TIMEOUT,HBA2351,AUTHORIZED,901557
2020-03-29 10:49:00,LOGIN,HBA1807,AUTHORIZED,901468
2020-03-29 10:49:03,LOGIN,HBA1801,LIMITED,901469
2020-03-29 10:49:03,LOGIN,HBA1801,LIMITED,901470
2020-03-29 10:49:06,LOGOUT,HBA1984,LIMITED,0
2020-03-29 10:49:41,TIMEOUT,HBA1973,AUTHORIZED,901850
2020-03-29 10:50:02,LOGOUT,HBA1945,LIMITED,901961
2020-03-29 10:50:23,LOGIN,HBA2050,LIMITED,901561
2020-03-29 10:52:06,LOGOUT,HBA1984,LIMITED,0
2020-03-29 10:53:39,LOGIN,HBA1757,AUTHORIZED,902065
2020-03-29 10:53:39,LOGIN,HBA1757,AUTHORIZED,902066
2020-03-29 10:54:32,LOGOUT,HBA1984,LIMITED,0
2020-03-29 10:55:11,LOGIN,HBA2144,AUTHORIZED,901963
2020-03-29 10:55:16,TIMEOUT,HBA1746,LIMITED,901657
2020-03-29 10:55:31,TIMEOUT,HBA1932,AUTHORIZED,901962
2020-03-29 10:55:35,LOGOUT,HBA1984,LIMITED,0
2020-03-29 10:56:11,LOGOUT,HBA1807,AUTHORIZED,901468
2020-03-29 10:56:15,LOGIN,HBA1807,AUTHORIZED,901471
2020-03-29 10:56:21,LOGOUT,HBA1807,AUTHORIZED,901471
2020-03-29 10:56:22,LOGOUT,HBA1984,LIMITED,0
2020-03-29 10:56:27,TIMEOUT,HBA2350,LIMITED,901658
2020-03-29 10:57:05,TIMEOUT,HBA1946,LIMITED,901860
2020-03-29 10:57:13,TIMEOUT,HBA1718,LIMITED,901465
2020-03-29 10:59:05,LOGIN,HBA2330,LIMITED,901472
2020-03-29 10:59:13,TIMEOUT,HBA1890,LIMITED,901467
2020-03-29 10:59:40,LOGOUT,HBA2018,AUTHORIZED,901560
2020-03-29 11:00:06,TIMEOUT,HBA2210,AUTHORIZED,901854
2020-03-29 11:00:30,LOGOUT,HBA1984,LIMITED,0
2020-03-29 11:00:51,SYSLOGOUT,HBA1603,LIMITED,901951
2020-03-29 11:00:53,LOGOUT,HBA1984,LIMITED,0
2020-03-29 11:01:36,LOGIN,HBA1990,AUTHORIZED,901861
2020-03-29 11:01:36,LOGIN,HBA1990,AUTHORIZED,901862
2020-03-29 11:02:24,LOGIN,HBA2083,EXPRESS,902155
2020-03-29 11:03:35,TIMEOUT,HBA1718,LIMITED,902064
2020-03-29 11:03:43,LOGOUT,HBA1984,LIMITED,0
2020-03-29 11:05:18,TIMEOUT,HBA2037,AUTHORIZED,902063
2020-03-29 11:05:22,LOGOUT,HBA1984,LIMITED,0
2020-03-29 11:05:47,LOGOUT,HBA1990,AUTHORIZED,901861
2020-03-29 11:05:47,LOGOUT,HBA1990,AUTHORIZED,901862
2020-03-29 11:06:57,LOGOUT,HBA1984,LIMITED,0
2020-03-29 11:08:00,SYSLOGOUT,HBA1973,AUTHORIZED,901848
2020-03-29 11:08:20,TIMEOUT,HBA2083,EXPRESS,902155
2020-03-29 11:08:25,LOGOUT,HBA1984,LIMITED,0
2020-03-29 11:09:02,TIMEOUT,HBA1845,LIMITED,901960
2020-03-29 11:09:05,LOGOUT,HBA1984,LIMITED,0
2020-03-29 11:09:12,LOGIN,HBA1856,EXPRESS,901771
2020-03-29 11:09:34,TIMEOUT,HBA1784,LIMITED,901655
2020-03-29 11:10:10,TIMEOUT,HBA1801,LIMITED,901768
2020-03-29 11:10:15,LOGIN,HBA1956,AUTHORIZED,901772
2020-03-29 11:10:41,LOGOUT,HBA1984,LIMITED,0
2020-03-29 11:11:19,LOGIN,HBA1932,AUTHORIZED,901964
2020-03-29 11:11:22,TIMEOUT,HBA2144,AUTHORIZED,901963
2020-03-29 11:12:29,LOGIN,HBA2269,LIMITED,901473
2020-03-29 11:13:38,LOGIN,HBA1784,LIMITED,901659
2020-03-29 11:13:56,TIMEOUT,HBA1612,LIMITED,901640
2020-03-29 11:14:14,LOGIN,HBA1664,LIMITED,902156
2020-03-29 11:14:31,TIMEOUT,HBA1936,LIMITED,901859
2020-03-29 11:14:52,LOGIN,HBA1612,LIMITED,901474
2020-03-29 11:19:19,LOGOUT,HBA1984,LIMITED,0
2020-03-29 11:19:31,TIMEOUT,HBA2092,LIMITED,901852
2020-03-29 11:19:36,TIMEOUT,HBA1801,LIMITED,901469
2020-03-29 11:21:57,LOGIN,HBA2313,LIMITED,902157
2020-03-29 11:23:38,LOGOUT,HBA2313,LIMITED,902157
2020-03-29 11:24:43,SYSLOGOUT,HBA2023,AUTHORIZED,902057
2020-03-29 11:25:48,TIMEOUT,HBA1801,LIMITED,901470
2020-03-29 11:26:12,TIMEOUT,HBA1757,AUTHORIZED,902065
2020-03-29 11:27:43,TIMEOUT,HBA1745,LIMITED,902154
2020-03-29 11:28:14,TIMEOUT,HBA1757,AUTHORIZED,902066
2020-03-29 11:28:19,TIMEOUT,HBA2259,LIMITED,901851
2020-03-29 11:33:11,LOGIN,HBA2037,AUTHORIZED,902067
2020-03-29 11:33:30,TIMEOUT,HBA1633,EXPRESS,901558
2020-03-29 11:35:21,LOGIN,HBA1745,LIMITED,902158
2020-03-29 11:35:27,LOGIN,HBA1936,LIMITED,901863
2020-03-29 11:36:16,LOGIN,HBA1890,LIMITED,901475
2020-03-29 11:36:16,LOGOUT,HBA1890,LIMITED,901475
2020-03-29 11:36:17,LOGIN,HBA1890,LIMITED,901476
2020-03-29 11:41:33,LOGIN,HBA1758,AUTHORIZED,902068
2020-03-29 11:43:12,TIMEOUT,HBA1956,AUTHORIZED,901772
2020-03-29 11:43:32,SYSLOGOUT,HBA2346,LIMITED,901553
2020-03-29 11:44:31,TIMEOUT,HBA1932,AUTHORIZED,901964
2020-03-29 11:44:39,TIMEOUT,HBA2121,AUTHORIZED,901952
2020-03-29 11:46:36,LOGOUT,HBA1664,LIMITED,902156
2020-03-29 11:46:53,TIMEOUT,HBA2346,LIMITED,901559
2020-03-29 11:48:44,TIMEOUT,HBA2269,LIMITED,901473
2020-03-29 11:49:20,TIMEOUT,HBA1984,LIMITED,902062
2020-03-29 11:49:56,TIMEOUT,HBA1612,LIMITED,901474
2020-03-29 11:49:56,LOGIN,HBA1629,EXPRESS,901477
2020-03-29 11:50:17,TIMEOUT,HBA1984,LIMITED,0
2020-03-29 11:50:32,LOGOUT,HBA1629,EXPRESS,901477
2020-03-29 11:50:48,LOGIN,HBA1629,EXPRESS,901478
2020-03-29 11:51:28,TIMEOUT,HBA1856,EXPRESS,901771
2020-03-29 11:52:57,LOGIN,HBA2191,LIMITED,901773
2020-03-29 11:53:15,LOGOUT,HBA1629,EXPRESS,0
2020-03-29 11:54:51,LOGIN,HBA1612,LIMITED,902069
2020-03-29 11:55:39,LOGOUT,HBA1629,EXPRESS,0
2020-03-29 11:57:12,LOGIN,HBA2269,LIMITED,901479
2020-03-29 11:58:11,LOGOUT,HBA1629,EXPRESS,901478
2020-03-29 12:01:33,LOGIN,HBA2345,AUTHORIZED,902159
2020-03-29 12:03:20,LOGIN,HBA2279,AUTHORIZED,901864
2020-03-29 12:03:48,LOGIN,HBA2279,AUTHORIZED,901865
2020-03-29 12:03:48,LOGIN,HBA2279,AUTHORIZED,901866
2020-03-29 12:05:29,TIMEOUT,HBA1936,LIMITED,901863
2020-03-29 12:05:52,LOGIN,HBA2121,AUTHORIZED,901965
2020-03-29 12:07:00,LOGOUT,HBA2279,AUTHORIZED,901864
2020-03-29 12:07:06,LOGIN,HBA2210,AUTHORIZED,901867
2020-03-29 12:07:12,LOGIN,HBA2204,LIMITED,902160
2020-03-29 12:07:12,TIMEOUT,HBA2330,LIMITED,901472
2020-03-29 12:08:23,TIMEOUT,HBA1745,LIMITED,902158
2020-03-29 12:09:35,TIMEOUT,HBA1784,LIMITED,901659
2020-03-29 12:10:34,LOGOUT,HBA2204,LIMITED,902160
2020-03-29 12:12:41,TIMEOUT,HBA1758,AUTHORIZED,902068
2020-03-29 12:12:44,LOGIN,HBA1758,AUTHORIZED,902070
2020-03-29 12:12:44,LOGIN,HBA1742,AUTHORIZED,901660
2020-03-29 12:20:53,LOGIN,HBA2330,LIMITED,901480
2020-03-29 12:22:01,SYSLOGOUT,HBA2092,LIMITED,901852
2020-03-29 12:23:01,LOGIN,HBA1907,LIMITED,901661
2020-03-29 12:24:54,TIMEOUT,HBA1890,LIMITED,901476
2020-03-29 12:26:13,LOGIN,HBA1629,EXPRESS,901868
2020-03-29 12:26:53,TIMEOUT,HBA1629,EXPRESS,0
2020-03-29 12:26:55,LOGIN,HBA1746,LIMITED,901662
2020-03-29 12:26:57,TIMEOUT,HBA1612,LIMITED,902069
